H 
4.000000e+01 
200 
5 
-1 -1 1 2 2.700361e+00 6.620125e-04
-1 -1 0 2 6.729724e+00 1.649839e-03
0 1 3 4 7.430364e+00 1.821606e-03
2 4 -1 -1 2.500000e-05 6.128925e-09
2 3 -1 -1 3.840401e+00 9.415011e-04
5 
-1 -1 1 2 4.985924e+00 1.222334e-03
-1 -1 0 2 1.013446e+01 2.484533e-03
0 1 3 4 2.500000e-05 6.128925e-09
2 4 -1 -1 1.279855e+00 3.137654e-04
2 3 -1 -1 7.492844e+00 1.836923e-03
5 
-1 -1 1 2 4.424450e+00 1.084685e-03
-1 -1 0 2 2.500000e-05 6.128925e-09
0 1 3 4 8.210876e+00 2.012954e-03
2 4 -1 -1 2.500000e-05 6.128925e-09
2 3 -1 -1 7.010713e+00 1.718726e-03
5 
-1 -1 1 2 6.648700e+00 1.629976e-03
-1 -1 0 2 9.318675e+00 2.284538e-03
0 1 3 4 2.500000e-05 6.128925e-09
2 4 -1 -1 2.500000e-05 6.128925e-09
2 3 -1 -1 2.500000e-05 6.128925e-09
5 
-1 -1 1 2 8.110750e+00 1.988407e-03
-1 -1 0 2 4.680700e+00 1.147506e-03
0 1 3 4 6.013145e+00 1.474165e-03
2 4 -1 -1 7.047476e+00 1.727738e-03
2 3 -1 -1 8.531418e+00 2.091537e-03
5 
-1 -1 1 2 5.373895e+00 1.317448e-03
-1 -1 0 2 2.500000e-05 6.128925e-09
0 1 3 4 8.385339e+00 2.055725e-03
2 4 -1 -1 9.500215e+00 2.329044e-03
2 3 -1 -1 4.217038e+00 1.033837e-03
5 
-1 -1 1 2 4.938263e-01 1.210650e-04
-1 -1 0 2 7.341928e+00 1.799925e-03
0 1 3 4 2.500000e-05 6.128925e-09
2 4 -1 -1 4.469664e+00 1.095769e-03
2 3 -1 -1 4.083976e+00 1.001215e-03
5 
-1 -1 1 2 1.861761e-01 4.564238e-05
-1 -1 0 2 2.717431e+00 6.661973e-04
0 1 3 4 2.933080e+00 7.190652e-04
2 4 -1 -1 4.629896e+00 1.135052e-03
2 3 -1 -1 3.928051e+00 9.629893e-04
5 
-1 -1 1 2 2.500000e-05 6.128925e-09
-1 -1 0 2 8.831526e+00 2.165111e-03
0 1 3 4 5.713912e+00 1.400806e-03
2 4 -1 -1 2.500000e-05 6.128925e-09
2 3 -1 -1 1.162458e-01 2.849847e-05
5 
-1 -1 1 2 4.071698e+00 9.982054e-04
-1 -1 0 2 6.952332e+00 1.704413e-03
0 1 3 4 2.500000e-05 6.128925e-09
2 4 -1 -1 4.122696e+00 1.010708e-03
2 3 -1 -1 3.468479e+00 8.503221e-04
5 
-1 -1 1 2 2.500000e-05 6.128925e-09
-1 -1 0 2 1.098178e+01 2.692260e-03
0 1 3 4 2.075705e+00 5.088738e-04
2 4 -1 -1 5.488591e+00 1.345567e-03
2 3 -1 -1 6.079215e+00 1.490362e-03
5 
-1 -1 1 2 3.940988e+00 9.661608e-04
-1 -1 0 2 1.671366e+00 4.097471e-04
0 1 3 4 2.843449e+00 6.970914e-04
2 4 -1 -1 2.047899e-01 5.020569e-05
2 3 -1 -1 5.698610e+00 1.397054e-03
5 
-1 -1 1 2 3.470639e+00 8.508516e-04
-1 -1 0 2 5.123600e+00 1.256086e-03
0 1 3 4 6.298163e+00 1.544039e-03
2 4 -1 -1 3.981925e+00 9.761968e-04
2 3 -1 -1 9.134943e-01 2.239495e-04
5 
-1 -1 1 2 3.406751e+00 8.351889e-04
-1 -1 0 2 2.675005e+00 6.557962e-04
0 1 3 4 4.378655e+00 1.073458e-03
2 4 -1 -1 3.759422e-02 9.216487e-06
2 3 -1 -1 5.695871e+00 1.396383e-03
5 
-1 -1 1 2 7.784769e+00 1.908491e-03
-1 -1 0 2 6.296092e+00 1.543531e-03
0 1 3 4 3.274419e+00 8.027468e-04
2 4 -1 -1 3.950183e+00 9.684151e-04
2 3 -1 -1 6.218946e+00 1.524618e-03
5 
-1 -1 1 2 1.301599e+00 3.190961e-04
-1 -1 0 2 3.826354e+00 9.380575e-04
0 1 3 4 8.047363e-01 1.972868e-04
2 4 -1 -1 9.774123e+00 2.396195e-03
2 3 -1 -1 2.500000e-05 6.128925e-09
5 
-1 -1 1 2 8.012871e+00 1.964411e-03
-1 -1 0 2 3.626096e+00 8.889628e-04
0 1 3 4 2.500000e-05 6.128925e-09
2 4 -1 -1 2.500000e-05 6.128925e-09
2 3 -1 -1 4.266618e+00 1.045991e-03
5 
-1 -1 1 2 1.863777e+00 4.569181e-04
-1 -1 0 2 3.221203e+00 7.897005e-04
0 1 3 4 9.913189e+00 2.430288e-03
2 4 -1 -1 8.682388e+00 2.128548e-03
2 3 -1 -1 4.005268e+00 9.819195e-04
5 
-1 -1 1 2 4.134675e+00 1.013645e-03
-1 -1 0 2 1.906218e+00 4.673227e-04
0 1 3 4 2.500000e-05 6.128925e-09
2 4 -1 -1 5.929773e+00 1.453725e-03
2 3 -1 -1 5.934790e+00 1.454955e-03
5 
-1 -1 1 2 9.970912e+00 2.444439e-03
-1 -1 0 2 2.509705e+00 6.152717e-04
0 1 3 4 3.366941e+00 8.254293e-04
2 4 -1 -1 3.285026e+00 8.053472e-04
2 3 -1 -1 2.500000e-05 6.128925e-09
5 
-1 -1 1 2 5.318932e+00 1.303973e-03
-1 -1 0 2 3.229881e+00 7.918279e-04
0 1 3 4 1.986233e+00 4.869390e-04
2 4 -1 -1 4.676738e+00 1.146535e-03
2 3 -1 -1 2.500000e-05 6.128925e-09
5 
-1 -1 1 2 5.060007e+00 1.240496e-03
-1 -1 0 2 5.487699e+00 1.345348e-03
0 1 3 4 2.500000e-05 6.128925e-09
2 4 -1 -1 8.167534e+00 2.002328e-03
2 3 -1 -1 2.500000e-05 6.128925e-09
5 
-1 -1 1 2 1.845329e+00 4.523953e-04
-1 -1 0 2 6.241643e+00 1.530183e-03
0 1 3 4 3.781620e+00 9.270906e-04
2 4 -1 -1 7.371857e+00 1.807263e-03
2 3 -1 -1 9.339066e+00 2.289537e-03
5 
-1 -1 1 2 4.266253e+00 1.045902e-03
-1 -1 0 2 9.530014e+00 2.336350e-03
0 1 3 4 3.651333e+00 8.951499e-04
2 4 -1 -1 5.366015e+00 1.315516e-03
2 3 -1 -1 9.318948e+00 2.284606e-03
5 
-1 -1 1 2 2.500000e-05 6.128925e-09
-1 -1 0 2 9.102124e+00 2.231450e-03
0 1 3 4 1.015655e+01 2.489949e-03
2 4 -1 -1 2.500000e-05 6.128925e-09
2 3 -1 -1 4.513727e+00 1.106572e-03
5 
-1 -1 1 2 3.296161e+00 8.080770e-04
-1 -1 0 2 2.538733e+00 6.223882e-04
0 1 3 4 2.500000e-05 6.128925e-09
2 4 -1 -1 1.039259e+00 2.547817e-04
2 3 -1 -1 1.507623e+00 3.696044e-04
5 
-1 -1 1 2 2.500000e-05 6.128925e-09
-1 -1 0 2 4.387287e+00 1.075574e-03
0 1 3 4 2.500000e-05 6.128925e-09
2 4 -1 -1 7.366320e-01 1.805905e-04
2 3 -1 -1 9.311087e+00 2.282678e-03
5 
-1 -1 1 2 1.342361e+00 3.290893e-04
-1 -1 0 2 6.956481e+00 1.705430e-03
0 1 3 4 6.846916e+00 1.678569e-03
2 4 -1 -1 6.308910e+00 1.546674e-03
2 3 -1 -1 2.678403e+00 6.566293e-04
5 
-1 -1 1 2 4.125835e+00 1.011477e-03
-1 -1 0 2 6.444856e+00 1.580002e-03
0 1 3 4 1.904549e+00 4.669135e-04
2 4 -1 -1 5.967746e+00 1.463035e-03
2 3 -1 -1 1.379773e+01 3.382611e-03
5 
-1 -1 1 2 2.500000e-05 6.128925e-09
-1 -1 0 2 4.452829e+00 1.091642e-03
0 1 3 4 7.224902e+00 1.771235e-03
2 4 -1 -1 7.029051e+00 1.723221e-03
2 3 -1 -1 7.025873e+00 1.722442e-03
5 
-1 -1 1 2 2.635252e+00 6.460505e-04
-1 -1 0 2 6.971379e+00 1.709083e-03
0 1 3 4 1.073605e-01 2.632018e-05
2 4 -1 -1 9.042159e+00 2.216749e-03
2 3 -1 -1 2.049403e-01 5.024256e-05
5 
-1 -1 1 2 4.824838e+00 1.182843e-03
-1 -1 0 2 6.280588e+00 1.539730e-03
0 1 3 4 4.191789e+00 1.027646e-03
2 4 -1 -1 2.500000e-05 6.128925e-09
2 3 -1 -1 2.771992e+00 6.795732e-04
5 
-1 -1 1 2 4.661025e+00 1.142683e-03
-1 -1 0 2 1.609769e+00 3.946462e-04
0 1 3 4 2.500000e-05 6.128925e-09
2 4 -1 -1 1.310272e+00 3.212224e-04
2 3 -1 -1 3.484043e+00 8.541375e-04
5 
-1 -1 1 2 2.444362e+00 5.992525e-04
-1 -1 0 2 1.372770e+01 3.365443e-03
0 1 3 4 5.794641e-01 1.420597e-04
2 4 -1 -1 3.998300e+00 9.802114e-04
2 3 -1 -1 2.198388e+00 5.389503e-04
5 
-1 -1 1 2 2.139947e+00 5.246231e-04
-1 -1 0 2 2.500000e-05 6.128925e-09
0 1 3 4 4.980501e+00 1.221005e-03
2 4 -1 -1 1.777865e+00 4.358561e-04
2 3 -1 -1 5.060680e+00 1.240661e-03
5 
-1 -1 1 2 2.952572e+00 7.238438e-04
-1 -1 0 2 2.500000e-05 6.128925e-09
0 1 3 4 2.102749e+00 5.155037e-04
2 4 -1 -1 1.134257e+00 2.780710e-04
2 3 -1 -1 1.888140e+00 4.628908e-04
5 
-1 -1 1 2 2.500000e-05 6.128925e-09
-1 -1 0 2 1.824486e+00 4.472854e-04
0 1 3 4 8.149926e-01 1.998012e-04
2 4 -1 -1 8.230372e+00 2.017733e-03
2 3 -1 -1 3.546701e+00 8.694986e-04
5 
-1 -1 1 2 2.500000e-05 6.128925e-09
-1 -1 0 2 2.500000e-05 6.128925e-09
0 1 3 4 2.500000e-05 6.128925e-09
2 4 -1 -1 3.336801e+00 8.180403e-04
2 3 -1 -1 3.093940e+00 7.585012e-04
5 
-1 -1 1 2 8.504191e+00 2.084862e-03
-1 -1 0 2 5.931813e+00 1.454226e-03
0 1 3 4 1.009989e+01 2.476058e-03
2 4 -1 -1 5.437229e+00 1.332975e-03
2 3 -1 -1 3.869737e+00 9.486932e-04
5 
-1 -1 1 2 2.500000e-05 6.128925e-09
-1 -1 0 2 1.389156e+00 3.405615e-04
0 1 3 4 3.126005e+00 7.663622e-04
2 4 -1 -1 6.209629e+00 1.522334e-03
2 3 -1 -1 3.674531e+00 9.008371e-04
5 
-1 -1 1 2 5.560980e+00 1.363313e-03
-1 -1 0 2 5.996099e+00 1.469986e-03
0 1 3 4 3.615736e+00 8.864231e-04
2 4 -1 -1 8.176020e+00 2.004409e-03
2 3 -1 -1 9.425917e+00 2.310830e-03
5 
-1 -1 1 2 2.846329e+00 6.977976e-04
-1 -1 0 2 2.500000e-05 6.128925e-09
0 1 3 4 9.161106e+00 2.245909e-03
2 4 -1 -1 2.500000e-05 6.128925e-09
2 3 -1 -1 3.953169e+00 9.691472e-04
5 
-1 -1 1 2 2.500000e-05 6.128925e-09
-1 -1 0 2 2.500000e-05 6.128925e-09
0 1 3 4 5.744742e+00 1.408364e-03
2 4 -1 -1 8.528999e+00 2.090944e-03
2 3 -1 -1 2.171279e+00 5.323042e-04
5 
-1 -1 1 2 7.704669e+00 1.888854e-03
-1 -1 0 2 6.638614e+00 1.627503e-03
0 1 3 4 1.860484e+00 4.561106e-04
2 4 -1 -1 8.087212e+00 1.982637e-03
2 3 -1 -1 2.500000e-05 6.128925e-09
5 
-1 -1 1 2 3.165408e+00 7.760220e-04
-1 -1 0 2 9.234340e+00 2.263863e-03
0 1 3 4 1.081258e+01 2.650780e-03
2 4 -1 -1 6.899199e+00 1.691387e-03
2 3 -1 -1 5.272435e-01 1.292574e-04
5 
-1 -1 1 2 1.598590e+00 3.919056e-04
-1 -1 0 2 1.015595e+01 2.489803e-03
0 1 3 4 3.715207e+00 9.108090e-04
2 4 -1 -1 2.139537e+00 5.245225e-04
2 3 -1 -1 7.746813e+00 1.899185e-03
5 
-1 -1 1 2 2.500000e-05 6.128925e-09
-1 -1 0 2 1.370404e+01 3.359641e-03
0 1 3 4 3.960559e+00 9.709587e-04
2 4 -1 -1 2.500000e-05 6.128925e-09
2 3 -1 -1 5.603085e+00 1.373636e-03
5 
-1 -1 1 2 2.500000e-05 6.128925e-09
-1 -1 0 2 4.190028e+00 1.027215e-03
0 1 3 4 2.500000e-05 6.128925e-09
2 4 -1 -1 6.145828e+00 1.506693e-03
2 3 -1 -1 4.002579e+00 9.812603e-04
5 
-1 -1 1 2 1.866771e+00 4.576519e-04
-1 -1 0 2 3.643430e+00 8.932124e-04
0 1 3 4 1.073511e+01 2.631787e-03
2 4 -1 -1 2.500000e-05 6.128925e-09
2 3 -1 -1 6.040118e+00 1.480777e-03
5 
-1 -1 1 2 1.567811e+00 3.843598e-04
-1 -1 0 2 3.718268e+00 9.115596e-04
0 1 3 4 2.185142e+00 5.357029e-04
2 4 -1 -1 2.500000e-05 6.128925e-09
2 3 -1 -1 2.500000e-05 6.128925e-09
5 
-1 -1 1 2 2.500000e-05 6.128925e-09
-1 -1 0 2 1.015685e+01 2.490023e-03
0 1 3 4 2.037279e+00 4.994533e-04
2 4 -1 -1 2.360007e+00 5.785724e-04
2 3 -1 -1 6.524332e+00 1.599486e-03
5 
-1 -1 1 2 4.514909e+00 1.106862e-03
-1 -1 0 2 7.690583e+00 1.885400e-03
0 1 3 4 3.646721e+00 8.940193e-04
2 4 -1 -1 1.638744e+00 4.017497e-04
2 3 -1 -1 2.028705e+00 4.973513e-04
5 
-1 -1 1 2 1.209303e+00 2.964690e-04
-1 -1 0 2 1.042210e+01 2.555050e-03
0 1 3 4 5.092132e+00 1.248372e-03
2 4 -1 -1 2.500000e-05 6.128925e-09
2 3 -1 -1 9.036237e+00 2.215297e-03
5 
-1 -1 1 2 9.539979e+00 2.338793e-03
-1 -1 0 2 3.577374e+00 8.770183e-04
0 1 3 4 5.510499e+00 1.350937e-03
2 4 -1 -1 2.814316e+00 6.899493e-04
2 3 -1 -1 2.500000e-05 6.128925e-09
5 
-1 -1 1 2 1.665032e+00 4.081942e-04
-1 -1 0 2 2.500000e-05 6.128925e-09
0 1 3 4 2.500000e-05 6.128925e-09
2 4 -1 -1 2.500000e-05 6.128925e-09
2 3 -1 -1 6.204300e+00 1.521028e-03
5 
-1 -1 1 2 5.708202e+00 1.399406e-03
-1 -1 0 2 3.134951e+00 7.685553e-04
0 1 3 4 2.500000e-05 6.128925e-09
2 4 -1 -1 2.500000e-05 6.128925e-09
2 3 -1 -1 8.921515e+00 2.187172e-03
5 
-1 -1 1 2 1.072320e+01 2.628867e-03
-1 -1 0 2 4.525554e-01 1.109471e-04
0 1 3 4 9.870967e-01 2.419937e-04
2 4 -1 -1 2.762035e+00 6.771323e-04
2 3 -1 -1 1.575161e+00 3.861618e-04
5 
-1 -1 1 2 3.084029e+00 7.560714e-04
-1 -1 0 2 5.291595e+00 1.297272e-03
0 1 3 4 2.858105e+00 7.006845e-04
