H 
4.000000e+01 
200 
5 
-1 -1 1 2 4.632208e+00 5.669859e-04
-1 -1 0 2 2.500000e-05 3.060019e-09
0 1 3 4 2.500000e-05 3.060019e-09
2 4 -1 -1 8.951763e+00 1.095703e-03
2 3 -1 -1 1.876910e+01 2.297353e-03
5 
-1 -1 1 2 9.342711e+00 1.143555e-03
-1 -1 0 2 4.389901e+00 5.373273e-04
0 1 3 4 2.500000e-05 3.060019e-09
2 4 -1 -1 5.977578e+00 7.316601e-04
2 3 -1 -1 8.545819e+00 1.046015e-03
5 
-1 -1 1 2 2.500000e-05 3.060019e-09
-1 -1 0 2 1.425615e+00 1.744964e-04
0 1 3 4 1.141323e+01 1.396988e-03
2 4 -1 -1 1.287031e+01 1.575336e-03
2 3 -1 -1 2.500000e-05 3.060019e-09
5 
-1 -1 1 2 7.322753e+00 8.963106e-04
-1 -1 0 2 1.223740e+00 1.497868e-04
0 1 3 4 1.956241e+01 2.394454e-03
2 4 -1 -1 5.552085e+00 6.795795e-04
2 3 -1 -1 7.531350e-01 9.218430e-05
5 
-1 -1 1 2 2.492255e+01 3.050539e-03
-1 -1 0 2 8.767782e+00 1.073183e-03
0 1 3 4 1.173327e+01 1.436162e-03
2 4 -1 -1 5.030403e+00 6.157252e-04
2 3 -1 -1 1.743844e+01 2.134479e-03
5 
-1 -1 1 2 1.353288e+01 1.656435e-03
-1 -1 0 2 1.762189e+00 2.156933e-04
0 1 3 4 1.606824e+01 1.966765e-03
2 4 -1 -1 4.729519e-01 5.788967e-05
2 3 -1 -1 1.109729e+00 1.358317e-04
5 
-1 -1 1 2 1.377289e+01 1.685813e-03
-1 -1 0 2 4.109078e+00 5.029543e-04
0 1 3 4 9.263005e+00 1.133799e-03
2 4 -1 -1 2.240538e+00 2.742436e-04
2 3 -1 -1 1.085803e+01 1.329031e-03
5 
-1 -1 1 2 7.142626e-01 8.742629e-05
-1 -1 0 2 5.048359e+00 6.179230e-04
0 1 3 4 1.037249e+01 1.269601e-03
2 4 -1 -1 2.500000e-05 3.060019e-09
2 3 -1 -1 1.195117e+01 1.462832e-03
5 
-1 -1 1 2 6.991738e+00 8.557941e-04
-1 -1 0 2 1.459652e+01 1.786625e-03
0 1 3 4 1.413194e+01 1.729760e-03
2 4 -1 -1 1.703379e+01 2.084949e-03
2 3 -1 -1 5.136311e+00 6.286884e-04
5 
-1 -1 1 2 2.500000e-05 3.060019e-09
-1 -1 0 2 5.796068e+00 7.094432e-04
0 1 3 4 3.963291e+00 4.851099e-04
2 4 -1 -1 7.617462e+00 9.323832e-04
2 3 -1 -1 5.087488e+00 6.227125e-04
5 
-1 -1 1 2 1.794498e+01 2.196479e-03
-1 -1 0 2 3.038748e-01 3.719451e-05
0 1 3 4 2.500000e-05 3.060019e-09
2 4 -1 -1 2.500000e-05 3.060019e-09
2 3 -1 -1 2.500000e-05 3.060019e-09
5 
-1 -1 1 2 8.050497e+00 9.853870e-04
-1 -1 0 2 1.146102e+01 1.402837e-03
0 1 3 4 2.500000e-05 3.060019e-09
2 4 -1 -1 7.347212e+00 8.993044e-04
2 3 -1 -1 1.196888e+01 1.465001e-03
5 
-1 -1 1 2 7.836328e+00 9.591726e-04
-1 -1 0 2 4.548808e+00 5.567775e-04
0 1 3 4 1.248069e+01 1.527646e-03
2 4 -1 -1 2.500000e-05 3.060019e-09
2 3 -1 -1 1.926685e+00 2.358277e-04
5 
-1 -1 1 2 8.394191e+00 1.027455e-03
-1 -1 0 2 1.887006e+01 2.309709e-03
0 1 3 4 1.450905e+01 1.775918e-03
2 4 -1 -1 2.500000e-05 3.060019e-09
2 3 -1 -1 1.392206e+01 1.704071e-03
5 
-1 -1 1 2 1.481198e+01 1.812998e-03
-1 -1 0 2 2.297614e+01 2.812297e-03
0 1 3 4 2.500000e-05 3.060019e-09
2 4 -1 -1 4.876004e+00 5.968267e-04
2 3 -1 -1 1.280565e+01 1.567421e-03
5 
-1 -1 1 2 3.627056e+00 4.439545e-04
-1 -1 0 2 1.205951e+01 1.476094e-03
0 1 3 4 1.656939e+01 2.028106e-03
2 4 -1 -1 2.500000e-05 3.060019e-09
2 3 -1 -1 2.058251e+01 2.519315e-03
5 
-1 -1 1 2 2.500000e-05 3.060019e-09
-1 -1 0 2 2.414370e+01 2.955208e-03
0 1 3 4 7.262788e+00 8.889709e-04
2 4 -1 -1 2.500000e-05 3.060019e-09
2 3 -1 -1 1.604875e+01 1.964380e-03
5 
-1 -1 1 2 2.500000e-05 3.060019e-09
-1 -1 0 2 1.051594e+01 1.287159e-03
0 1 3 4 2.500000e-05 3.060019e-09
