H 
4.000000e+01 
200 
5 
-1 -1 1 2 1.083252e+01 9.014565e-04
-1 -1 0 2 1.234416e+01 1.027251e-03
0 1 3 4 2.500000e-05 2.080440e-09
2 4 -1 -1 2.140098e+01 1.780938e-03
2 3 -1 -1 2.748417e+01 2.287166e-03
5 
-1 -1 1 2 2.302614e+01 1.916180e-03
-1 -1 0 2 1.856487e+01 1.544924e-03
0 1 3 4 2.757189e+01 2.294466e-03
2 4 -1 -1 1.212565e+01 1.009067e-03
2 3 -1 -1 2.629410e+00 2.188131e-04
5 
-1 -1 1 2 8.434550e+00 7.019029e-04
-1 -1 0 2 7.937564e+00 6.605449e-04
0 1 3 4 2.158339e+01 1.796117e-03
2 4 -1 -1 1.900448e+00 1.581507e-04
2 3 -1 -1 1.941735e+01 1.615865e-03
5 
-1 -1 1 2 1.111995e+01 9.253755e-04
-1 -1 0 2 1.302660e+01 1.084042e-03
0 1 3 4 1.735514e+01 1.444253e-03
2 4 -1 -1 2.500000e-05 2.080440e-09
2 3 -1 -1 1.874232e+00 1.559690e-04
5 
-1 -1 1 2 1.430119e+01 1.190110e-03
-1 -1 0 2 3.332502e+00 2.773228e-04
0 1 3 4 1.953397e+01 1.625570e-03
2 4 -1 -1 2.704041e+00 2.250238e-04
2 3 -1 -1 1.554362e+01 1.293502e-03
5 
-1 -1 1 2 1.715349e+01 1.427472e-03
-1 -1 0 2 6.027528e+00 5.015963e-04
0 1 3 4 9.029878e+00 7.514446e-04
2 4 -1 -1 4.429253e+00 3.685917e-04
2 3 -1 -1 3.291630e+01 2.739215e-03
5 
-1 -1 1 2 1.623971e+01 1.351430e-03
-1 -1 0 2 2.176040e+01 1.810848e-03
0 1 3 4 2.072947e+01 1.725056e-03
2 4 -1 -1 1.014757e+01 8.444567e-04
2 3 -1 -1 7.076919e+00 5.889242e-04
5 
-1 -1 1 2 1.353700e+01 1.126516e-03
-1 -1 0 2 1.115173e+01 9.280200e-04
0 1 3 4 2.020808e+01 1.681668e-03
2 4 -1 -1 2.204775e+01 1.834761e-03
2 3 -1 -1 2.138184e+01 1.779345e-03
5 
-1 -1 1 2 1.503351e+01 1.251052e-03
-1 -1 0 2 8.251825e+00 6.866970e-04
0 1 3 4 1.299424e+01 1.081349e-03
2 4 -1 -1 5.870117e+00 4.884969e-04
2 3 -1 -1 2.361631e+01 1.965292e-03
5 
-1 -1 1 2 6.683419e+00 5.561780e-04
-1 -1 0 2 1.223229e+01 1.017942e-03
0 1 3 4 7.680837e+00 6.391807e-04
2 4 -1 -1 6.258629e+00 5.208280e-04
2 3 -1 -1 2.500000e-05 2.080440e-09
5 
-1 -1 1 2 1.907294e+00 1.587204e-04
-1 -1 0 2 1.298309e+01 1.080421e-03
0 1 3 4 4.893346e+00 4.072125e-04
2 4 -1 -1 1.125945e+01 9.369845e-04
2 3 -1 -1 2.500000e-05 2.080440e-09
5 
-1 -1 1 2 1.408016e+01 1.171717e-03
-1 -1 0 2 2.744425e+01 2.283844e-03
0 1 3 4 2.860654e-01 2.380567e-05
2 4 -1 -1 7.816878e+00 6.505017e-04
2 3 -1 -1 7.591425e+00 6.317401e-04
5 
-1 -1 1 2 9.870309e+00 8.213833e-04
-1 -1 0 2 2.215143e+01 1.843388e-03
0 1 3 4 3.039359e+00 2.529281e-04
2 4 -1 -1 1.937172e+01 1.612068e-03
2 3 -1 -1 1.222891e+01 1.017660e-03
5 
-1 -1 1 2 1.514245e+00 1.260119e-04
-1 -1 0 2 1.373786e+01 1.143231e-03
0 1 3 4 2.139417e+01 1.780371e-03
2 4 -1 -1 1.307585e+01 1.088141e-03
2 3 -1 -1 1.215776e+01 1.011740e-03
5 
-1 -1 1 2 1.702989e+01 1.417187e-03
-1 -1 0 2 7.482555e+00 6.226802e-04
0 1 3 4 1.488040e+01 1.238311e-03
2 4 -1 -1 7.233830e+00 6.019819e-04
2 3 -1 -1 3.199450e+01 2.662505e-03
5 
-1 -1 1 2 3.602907e+00 2.998252e-04
-1 -1 0 2 2.013883e+01 1.675905e-03
0 1 3 4 1.418560e+01 1.180491e-03
2 4 -1 -1 2.500000e-05 2.080440e-09
2 3 -1 -1 2.935378e+00 2.442751e-04
5 
-1 -1 1 2 4.010334e+01 3.337304e-03
